-0.0110836625	0.055587914	0.104526766	-0.12765408	-0.04333426	-0.076798275	0.090989776	-0.06765849	-0.002459092	-0.054970894	0.06788052	-0.058463316	-0.0954724	0.13253523	-0.07119747	0.062751524	0.115584046	0.0672053	-0.09549606	-0.15554838	0.05000494	0.13228403	0.14690982	0.14006063	0.12034468	0.017633907	-0.12376757	-0.12149434	0.058358997	0.09365753	0.030322284	-0.09789194
0.0132380575	0.025109582	-0.006288937	-0.019598275	-0.042610526	-0.012733802	-0.0005117287	0.027176144	-0.01834018	-0.027863232	0.017606802	-0.04088362	0.014297475	0.02428376	-0.06410154	-0.0001974137	-0.02139778	0.0016283876	-0.027648827	0.014921379	0.011409055	0.02270709	-0.0038411145	-0.09710017	0.018899465	-0.0051820707	0.0165595	-0.008576199	0.026519801	0.0022008743	0.010888218	-0.008104772
0.03486325	0.020819107	0.017601442	-0.0060595255	-0.0039915885	0.04831471	-0.015016058	-0.015404844	-0.0102374945	-0.016077535	0.011010766	0.033501826	0.009973446	0.021248981	0.009604076	-0.06083789	-0.042965055	-0.030783651	-0.0050036805	0.06476555	-0.010344818	-0.013532408	-0.012679087	-0.064172804	0.046700798	0.028076217	0.033711787	0.017297674	0.04312438	0.061130397	-0.015470888	0.043546755
0.06233704	-0.058050692	-0.06822405	-0.038051803	0.012684524	0.042810757	-0.07648804	0.020221097	-0.053872455	0.036505215	0.018336443	0.016283933	0.0034384055	-0.009902945	0.003996579	0.005487232	-0.04168889	-0.0014368794	0.053295627	-0.020178832	-0.019285785	-0.005353937	0.048617996	0.015141026	-0.011512542	-0.077603124	0.07077898	-0.01771577	-0.08132149	-0.010601171	-0.0654321	0.03640069
0.0017853247	-0.00096471875	0.010673929	0.005787179	0.049656976	-0.01132585	0.06251675	-0.097872	-0.041130643	0.0423609	0.008697549	0.044853814	0.010167221	-0.050839096	0.039059244	0.036295686	-0.010927246	0.028920498	0.033793997	0.004092797	0.0075606075	-0.022091778	-0.03220174	0.027520109	-0.0100342175	-0.017176798	-0.007039014	0.01567583	-0.040838033	-0.02043036	-0.05884837	-0.017519452
-0.010022765	-0.043177716	0.027410833	-0.015870601	-0.03696586	-0.029518362	-0.010289933	-0.0015438922	0.014129456	-0.01647353	-0.0015471053	-0.025169527	0.009593016	0.0052984892	-0.033518814	-0.052414197	0.019241415	0.02123268	0.043003276	0.034961727	-0.0062997094	-0.006581776	0.05760587	0.08859481	0.0075312876	0.035166025	-0.00829962	0.029094936	0.009285093	-0.013222768	0.009211156	0.011636086
0.017118748	0.029655097	-0.017492855	-0.0316176	0.033372007	-0.046465345	-0.014645155	0.029991249	0.0323976	-0.024864528	-0.027152557	-0.007866687	0.040251266	0.007745031	-0.02973675	-0.016325803	0.061890602	0.018563446	0.01752631	0.005125758	-0.039288417	-0.03304687	0.09902818	0.017556936	-0.009861511	0.016599528	0.018484384	-0.0001241602	0.018259866	-0.008069053	-0.012216054	-0.00047056185
0.051949322	0.017605	0.022493113	0.04543866	0.0041646142	-0.07947296	-0.023601651	-0.06624461	-0.0033770427	-0.04861159	0.0402003	-0.055604417	0.0070231673	0.012085877	0.04002168	-0.008221711	-0.05220661	-0.0070787054	0.032153323	0.010222978	-0.03192747	0.072615705	-0.09636867	-0.030046709	0.0053904653	0.011763402	0.017282179	-0.0055942135	-0.03055177	-0.034021668	-0.029039595	-0.03912053
0.0023580526	0.058612514	0.02184591	0.0076809395	-0.034405153	-0.022372698	0.0015014063	-0.06858553	-0.037708554	0.03593233	0.03339655	0.036631588	-0.014340157	-0.012461209	0.049408127	-0.056643367	-0.03210374	-0.051687133	0.0138536105	0.038272064	-0.0593933	0.037681162	-0.04392761	0.08005646	-0.042962406	-0.015467228	0.049697794	-0.026965762	-0.013067073	-0.0052470095	-0.03501002	-0.0004951239
0.056379896	0.027437331	-0.05729402	-0.05107992	-0.014984441	0.012852386	0.038816646	0.032271046	0.002696643	0.016173672	0.039493665	0.020899994	-0.014983523	-0.028442811	-0.0041404637	0.024618555	0.004454955	-0.0073900856	0.04213614	-0.043639038	0.009116742	-0.022777377	-0.004754437	-0.058909606	0.014425933	0.011660145	0.015875256	0.016646363	-0.03332987	-0.003499685	-0.050659355	0.017610116
-0.021628205	0.043301314	-0.0229381	0.07338663	0.06473532	0.010692747	-0.036550567	-0.07765828	-0.073588215	0.009542701	-0.014657853	0.022024808	0.0057560047	-0.055783458	0.024285085	-0.04231479	-0.014576076	-0.03573371	0.07736536	-0.058703046	-0.0023523548	-0.0026956752	0.010444982	0.0420706	0.018341837	-0.06462753	0.051397234	-0.0024734072	0.01165656	-0.004730342	-0.016753599	-0.008636074
0.05768063	0.018840667	-0.014473202	-0.01918877	-0.03630933	-0.022182016	0.06201472	-0.01619551	-0.032351788	0.017966192	-0.049792256	-0.036983036	-0.0052022305	-0.051968943	-0.050886028	-0.031313304	0.03448691	0.036327276	0.022475071	-0.044489663	-0.047066484	-0.035797462	-0.0052807997	0.015537463	-0.024900451	-0.035904005	-0.047658037	0.0071881493	0.013150563	0.008890139	-0.014473657	0.015606906
0.031986415	0.040765423	0.046663098	-0.018859329	0.05154726	-0.031680506	0.01678339	-0.0368275	0.009289767	0.048610378	0.04317868	-0.008433497	-0.042586353	-0.012469923	0.012275426	0.03733081	0.019924177	-0.01590347	-0.013712236	-0.06430211	-0.019239288	0.034895364	0.01742442	0.121535264	0.018660787	0.064586185	-0.04618129	-0.007992557	-0.002495644	0.032187812	0.07124175	0.040175468
0.037725765	-0.018835295	0.05451957	0.046324387	-0.03816563	-0.010386573	0.08144462	0.054334868	0.026545351	-0.026216889	0.079430185	-0.012259061	-0.049062315	-0.06318276	0.007948137	0.012647344	0.053138956	0.05701473	-0.030176468	0.032020733	-0.0027504873	0.0957937	-0.017727714	-0.0775186	-0.026296064	0.06280347	-0.010652344	0.032452337	0.042718884	-0.01287439	0.020841187	-0.009976049
-0.11780165	0.014091159	0.012892591	-0.032766856	-0.05233892	-0.030082753	0.024125604	-0.06861348	0.07128773	-0.0139271105	0.0027428295	0.045652818	-0.04328361	0.04912382	-0.081864566	0.031830914	-0.08996184	0.033446684	-0.053741813	-0.010562483	0.05162549	0.0066860192	-0.092772946	-0.0098509425	0.04658731	0.034518138	-0.07967408	-0.08341735	0.092514746	0.0932714	0.079096794	0.004710842
0.04639751	-0.037536073	0.055982124	0.01568151	-0.023340527	-0.014959709	-0.0228612	0.046652842	0.004293107	-0.017211162	0.0740877	-0.07551938	0.007932596	-0.004294812	-0.014185501	0.03855861	0.043238927	0.038187265	0.028460646	0.030832428	-0.014593834	0.012025761	-0.02556703	-0.054970447	0.06526314	-0.033220246	0.012631197	0.02467288	0.0063129	-0.03639187	-0.02156488	0.031558722
-0.012641497	-0.013623641	0.0064641554	-0.053936172	-0.024502547	0.014860755	-0.018804671	0.11820341	0.02927636	-0.04592283	0.03428701	-0.06481669	0.012638211	0.047181673	-0.00975836	-0.04244617	0.018149454	0.002503886	-0.020600513	-0.010040523	-0.011897386	-0.020467088	0.035714682	-0.004379281	0.027358646	0.008840332	-0.010946377	-0.014057187	0.024984417	-0.008615523	0.064419344	-0.024627618
0.02167035	-0.027665371	-0.011958539	0.006930304	0.032023724	-0.007959878	-0.07583549	-0.0041204193	0.05120556	-0.021697866	0.036750212	-0.04110384	0.02405404	-0.010722402	0.048447173	0.03001848	-0.07932182	-0.0040643658	0.012924054	-0.008412901	-0.061920706	-0.0030547364	0.053336374	0.003879932	0.036371708	0.0073829205	-0.027829042	-0.022024281	0.029935801	0.0057673925	0.011962144	0.08260633
-0.015159742	0.018828157	0.035190247	0.048565097	0.035623048	-0.06496969	0.039416235	-0.017349485	0.030841859	-0.05301838	0.016726956	0.0186288	-0.043315925	-0.004812669	-0.010977195	0.010600642	0.024981234	0.009895946	0.05505334	-0.062452994	-0.03530746	-0.015160935	0.01854476	0.041003644	0.016336793	-0.004206423	-0.041002084	0.0486156	0.01737586	-0.011889407	0.06543066	0.022988213
-0.030649245	0.015342916	0.01715716	0.041527767	0.0033013318	-0.0019393142	0.045446157	-0.119144104	0.02499166	0.0354938	0.036143776	-0.017285489	-0.03420264	-0.033326745	0.045072537	0.0145236915	-0.08550547	-0.04606569	-0.019199135	-0.0305379	-0.011554272	0.0125225345	0.07561482	-0.015889436	0.00087500794	0.060524665	-0.028349232	0.018006053	0.0076547363	0.06285785	0.030136626	0.011435352
0.0182931	-0.07924558	0.009256009	0.016733881	-0.014182579	0.0500246	-0.057522245	0.09865748	-0.008488894	0.022366961	-0.014359172	0.015342724	-0.018132517	0.021720283	0.017282672	-0.05826497	-0.030731427	-0.014727162	0.03278196	-0.086268015	-0.040629525	-0.001783053	-0.01241087	0.09273815	0.05016172	-0.023496486	0.007715884	0.012929075	0.006403602	0.025881255	0.0008045091	-0.006449876
0.07654898	0.054055925	0.12845454	-0.017668663	0.004890419	-0.038272806	-0.017152578	-0.044248484	-0.01765428	-0.02931076	0.02662155	-0.049447883	0.03548725	0.061857108	-0.030663475	-0.022802826	-0.0010683379	0.0457656	-0.022279652	-0.013044236	-0.025337247	0.044165507	0.05386923	0.03712525	-0.016091326	0.002627373	-0.027899096	0.020842012	0.029614925	-0.011182427	0.047937673	0.032212764
0.03866847	0.04940826	0.02035815	-0.0150105925	0.0073387665	0.0076994477	0.052673787	0.03907892	0.029851293	0.02722951	0.01959068	0.01350549	-0.012364818	-0.04051609	0.048204314	0.0078340275	0.08678016	0.013406489	0.037697386	0.06524735	0.039635744	-0.04228626	-0.014303294	0.032553826	0.05646628	0.042547308	0.05844255	-0.040436383	0.004868767	0.0027523064	-0.036959287	-0.056898184
0.053456526	-0.11625681	-0.06801175	-0.013454603	0.014679183	0.029274074	-0.059180964	0.03549164	-0.014966602	0.04819273	0.00010163689	-0.00965974	0.011837184	0.04351761	-0.010251116	-0.040881794	-0.033008985	-0.0055786106	0.045016102	-0.03504973	-0.0024690654	-0.025568653	0.06430422	-0.029664857	-0.014246098	-0.055617057	0.015768202	0.0012179565	0.007906483	-0.09064805	-0.05409717	0.09170461
-0.073586024	0.029624984	0.17738518	-0.10116566	-0.07441041	-0.109579235	0.100994855	0.20248774	0.14819802	-0.09543633	0.10710979	-0.05750085	-0.060709972	0.17168267	-0.14832978	0.11478031	0.17032379	0.1142538	-0.097476006	0.056387316	0.064436436	0.09925721	0.0015682303	-0.1616773	0.010726458	0.11002867	-0.04273997	-0.08476913	0.12623754	0.10575046	0.20372745	-0.104647465
