0.016760325	-0.10503941	-0.28673616	-0.017882396	0.0012398048	0.27213126	-0.024148349	-0.20349813	0.046173014	0.09460002	0.03749573	0.20931901	-0.019667894	0.025362145	0.03766212	0.10380462
0.14546916	0.03354151	-0.19611074	-0.14200978	0.11267764	0.24479473	0.00029444174	-0.06537913	-0.044779252	-0.031618953	-0.09601128	0.13920079	0.0627014	-0.11746637	-0.07766797	0.067188844
0.22846957	0.093001865	-0.16648695	-0.30161715	0.15565568	0.17618802	0.086095996	-0.004936769	-0.100008175	-0.036719307	-0.22019883	0.06751272	0.061432566	-0.1529393	-0.16127521	0.044613905
0.14262173	-0.053879697	-0.25561532	-0.07416093	0.043646023	0.29852644	0.00080882746	-0.11003636	0.060681093	0.0267735	-0.07035125	0.13981387	0.038067184	-0.018390011	-0.032520555	0.057990074
0.086450934	-0.025039721	-0.27891532	-0.07957525	0.043766413	0.31870437	-0.09756607	-0.19369715	0.031543907	0.09617446	-0.045687895	0.1356179	-1.46368875e-05	0.016044632	0.039105378	0.13497096
0.05577163	-0.04695274	-0.2805954	-0.026496135	0.009238242	0.2935255	-0.07519392	-0.12341738	0.07842024	0.094984874	0.024196673	0.11640956	-0.036245488	0.027973887	0.057204247	0.1019802
0.09357189	0.013934759	-0.26421645	-0.18415849	0.116164476	0.23460968	0.030289453	-0.07630038	-0.0006385511	0.037179902	-0.03220799	0.15541512	-0.009022253	-0.01706672	-0.07556052	0.059366565
0.09395352	-0.02597383	-0.27631682	-0.07810394	0.051923126	0.22183935	-0.013261558	-0.096553296	-0.0008979343	0.09457175	0.03459473	0.123241335	-0.01477499	-0.047953244	0.03175452	0.047396258
0.101434365	-0.007111342	-0.25336078	-0.08991355	0.011324102	0.21470807	-0.012920144	-0.17598304	0.026301181	0.009178066	0.0021573657	0.14838852	-0.033442732	-0.0733787	-0.018344639	0.060705293
0.22309774	0.07487865	-0.09301225	-0.28844798	0.22159752	0.084187865	0.13758017	0.046945143	-0.06651796	-0.12098508	-0.16163376	0.051306132	0.09237605	-0.15389219	-0.14175367	-0.030488668
0.107517295	0.0117244795	-0.24266322	-0.14084199	0.064094365	0.2051942	0.040546123	-0.11101611	0.009947006	-0.050502613	-0.05135668	0.085107796	0.051359028	-0.07455773	-0.035356443	0.03508173
0.006303336	-0.103251114	-0.38557673	-0.036860686	-0.02294362	0.30635598	-0.071900256	-0.17955655	0.039982084	0.05883457	0.14998002	0.19497581	-0.0036469286	-0.018671706	0.04557327	0.096917644
0.088371485	-0.009407077	-0.20376118	-0.063715406	0.09088188	0.25367135	-0.04006224	-0.07422758	-0.00255338	0.013669917	-0.0010792783	0.14132048	0.04695181	-0.100749575	0.014593936	0.020320466
-0.04362194	-0.10652047	-0.2780256	0.02548419	-0.057734184	0.32114202	-0.097168714	-0.20548575	0.046420593	0.10619401	0.1597976	0.22724251	-0.11006226	0.053435884	0.081533335	0.11495535
0.14306845	-0.039289728	-0.16774823	-0.13520874	0.042904183	0.17218246	-0.02837716	-0.13105395	0.019593673	-0.010963956	-0.084901646	0.13512976	0.0057692803	0.002248793	-0.091061994	0.08920632
0.017484905	-0.032984667	-0.21578424	0.009680109	0.034836393	0.21418814	-0.045884844	-0.10672256	0.026986234	0.032342173	0.014086344	0.15259936	0.0001109647	-0.044235352	-0.0030773378	0.048806757
0.15121235	-0.046992663	-0.25833657	-0.07164519	0.033938363	0.26592797	0.023857111	-0.06922133	-0.01203956	-0.009924154	-0.087924354	0.111766964	0.011889609	-0.03254981	-0.03495824	0.100065395
0.037666608	-0.052929554	-0.29433262	-0.004011613	0.037290312	0.23527612	0.01745458	-0.089007564	-0.020136824	0.050456658	0.037659414	0.16693923	-0.04225201	0.01698016	0.07777282	0.06179661
0.07918124	-0.020931184	-0.21481875	-0.026530897	0.028501239	0.22222318	-0.0004539459	-0.13358851	-0.023636097	0.0080029005	-0.0151124	0.07910242	0.06377011	-0.020835051	-0.0012828023	0.049465947
0.13328281	0.025028389	-0.14557187	-0.098966025	0.09941634	0.17952776	-0.002568225	-0.0141268885	-0.04852763	-0.01079195	-0.11795621	0.03504765	0.08167188	-0.08745904	-0.048513617	-0.0236471
-0.0574482	-0.03329695	-0.21173832	0.009148215	-0.0902343	0.19562532	-0.10485683	-0.101301566	0.056180224	0.08362107	0.068256736	0.15338467	-0.010158107	0.042470556	0.1341204	0.12039598
-0.017293064	-0.019702896	-0.24788716	0.0014902445	-0.050762076	0.25987807	-0.034787145	-0.14672135	0.028239584	0.032999944	0.001795715	0.107592516	-0.07469325	0.005410166	0.08377699	0.047958374
0.26241502	0.18635337	-0.06398352	-0.2836864	0.17951576	0.01332552	0.16719271	0.10475466	-0.13331598	-0.0995926	-0.19694424	-0.08369539	0.1827683	-0.20087709	-0.17628929	-0.074103326
-0.14876002	-0.2080923	-0.40199965	0.1609221	-0.13163556	0.317612	-0.13861321	-0.23194492	0.21535379	0.20495397	0.23932773	0.19840977	-0.15245624	0.18626988	0.18230215	0.17702258
0.0160556	-0.10793005	-0.29233742	0.058540937	-0.025083223	0.28688765	-0.15882409	-0.14984828	0.11941049	0.08958282	0.07382922	0.22252978	-0.05247905	0.04559675	0.047773905	0.1015863
0.1959678	0.10717631	-0.07051589	-0.23048215	0.07847007	0.08619119	0.06376625	0.02226501	-0.10177089	-0.055855792	-0.09401752	-0.0027939302	0.10438631	-0.104755744	-0.17910546	-0.030018192
0.021550022	-0.036356945	-0.101760015	-0.015547655	-0.016244555	0.17061225	-0.039199714	-0.052073166	0.059383746	0.053868283	-0.018279683	0.11765782	0.025634224	-0.019007932	0.007280003	0.005759796
-0.047035057	-0.06378174	-0.224075	-0.0019180335	-0.0588087	0.27921644	-0.016919421	-0.20075998	0.040207766	0.09202322	0.0964486	0.170562	-0.040984992	0.059373777	0.0715698	0.120240785
0.081564896	-0.047329813	-0.20450068	-0.013690021	0.065001585	0.16703635	-0.05552534	-0.08984133	0.04754881	0.03493569	0.04626616	0.14100866	0.00884354	-0.030546559	0.018726185	0.02749479
0.06306176	-0.024123821	-0.23678763	-0.08055011	0.02031262	0.19219077	-0.02794668	-0.12702756	-0.02680003	0.06320929	-0.053317815	0.14890029	0.046805143	-0.05379971	-0.054212943	0.054718576
0.01641068	-0.08352921	-0.18148717	-0.0649047	-0.012614387	0.26109442	-0.04280714	-0.10108117	0.02084309	0.057481516	0.007945462	0.13730331	-0.036018454	-0.0030110732	-0.008050891	0.09221571
0.077986844	0.013560517	-0.20965116	-0.053629108	-0.0022325157	0.1481841	0.04622092	-0.056982227	-0.02461942	-0.024962476	0.05486092	0.04836311	0.03422961	-0.024573406	0.0038356024	-0.013903517
0.05209867	-0.039704867	-0.17951588	-0.039975993	0.017686483	0.18551882	-0.04709832	-0.047248177	0.040706526	0.053281043	-0.055820964	0.11753641	-0.010473098	0.009024471	0.013904286	0.09401129
0.014857132	-0.04188068	-0.1568069	0.052203964	0.018460104	0.11309917	0.017997038	-0.11365443	0.011014632	0.016502187	0.08301548	0.08468446	0.044129703	-0.03708145	0.047774438	0.015942167
0.1297526	0.074594855	-0.14828834	-0.15099092	0.13295472	0.06657282	0.029730743	-0.016964862	-0.015641581	-0.024185915	-0.11649429	0.041796733	0.04788213	-0.09517022	-0.05953543	-0.026300326
0.076931186	-0.019159285	-0.1568858	-0.072158255	0.031084416	0.14582832	-0.03992259	-0.102109075	0.03795567	-0.01435656	0.004882301	0.09436921	-0.012353009	-0.0019666057	-0.022887673	0.06889656
-0.008693317	-0.015120899	-0.18671809	-0.010462361	-0.0033026263	0.15150526	-0.017025013	-0.113509096	0.012486962	0.03378434	0.09519957	0.07070298	0.026665142	0.044890717	0.10657768	0.051485483
0.12790725	-0.008298394	-0.1381662	-0.122578405	0.07549607	0.099447414	0.046879623	-0.098278284	-0.008834274	0.045468397	-0.038155615	0.06955561	0.040744577	-0.07598552	-0.07477664	0.03659882
0.13398492	0.018201772	-0.13070089	-0.044381622	0.12712565	0.09558257	0.053850956	-0.05767407	-0.043019302	-0.08052078	-0.013985354	0.06979522	0.035802487	-0.04525882	-0.06914465	-0.00017533149
0.018204771	-0.008034766	-0.07744926	-0.058716834	-0.03375984	0.1078022	-0.019664869	-0.058059204	0.021700645	0.08069314	-0.0061722295	0.07923777	0.0339991	-0.038354963	0.047844425	0.09692092
-0.18820141	-0.11200496	-0.36163673	0.27540877	-0.19007882	0.27864054	-0.15350157	-0.20277326	0.18258066	0.12131561	0.240889	0.2373904	-0.17547625	0.17777695	0.27805	0.12940332
0.03401847	-0.010522913	-0.15957393	0.043906584	0.020920884	0.19332486	0.047656592	-0.017928429	-0.060690016	0.01706443	0.049190722	0.04104213	0.015590549	-0.04890893	0.017525585	-0.027914166
-0.22972998	-0.19598356	-0.3063561	0.18685375	-0.16757797	0.3586953	-0.16806081	-0.21798168	0.17956507	0.20774484	0.25647265	0.20306408	-0.17539352	0.12946646	0.19645242	0.20138024
-0.035397418	0.014593984	-0.1488134	0.043651525	0.033996996	0.2041582	-0.033225793	-0.12652673	0.00096349255	0.053533293	0.038072888	0.13424118	0.037563283	-0.028877346	0.012573138	0.026666177
